aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3,hour,day_of_week,month,aqi_lag_1h,pm2_5_lag_1h,pm10_lag_1h,co_lag_1h,no_lag_1h,no2_lag_1h,o3_lag_1h,so2_lag_1h,nh3_lag_1h
5,110.37,132.19,1121.52,0.02,35.64,28.97,16.69,21.79,16.0,1.0,11.0,5.0,106.19,126.13,1068.12,0.01,38.04,31.47,15.97,19.76
5,111.44,134.02,1148.22,0.03,34.96,26.46,16.45,22.55,17.0,1.0,11.0,5.0,110.37,132.19,1121.52,0.02,35.64,28.97,16.69,21.79
5,106.61,127.61,1068.12,0.04,33.59,25.39,14.19,21.28,18.0,1.0,11.0,5.0,111.44,134.02,1148.22,0.03,34.96,26.46,16.45,22.55
5,99.41,116.92,934.6,0.02,29.82,26.11,11.32,18.75,19.0,1.0,11.0,5.0,106.61,127.61,1068.12,0.04,33.59,25.39,14.19,21.28
5,96.13,111.55,847.82,0.01,24.33,28.25,10.13,17.99,20.0,1.0,11.0,5.0,99.41,116.92,934.6,0.02,29.82,26.11,11.32,18.75
5,95.22,108.96,794.41,0.01,19.88,29.33,9.66,17.73,21.0,1.0,11.0,5.0,96.13,111.55,847.82,0.01,24.33,28.25,10.13,17.99
5,95.23,108.34,761.03,0.01,17.31,27.89,9.18,17.48,22.0,1.0,11.0,5.0,95.22,108.96,794.41,0.01,19.88,29.33,9.66,17.73
5,97.65,110.91,761.03,0.02,17.14,23.6,9.18,18.24,23.0,1.0,11.0,5.0,95.23,108.34,761.03,0.01,17.31,27.89,9.18,17.48
5,103.17,117.55,827.79,0.16,20.39,16.27,10.25,19.51,0.0,2.0,11.0,5.0,97.65,110.91,761.03,0.02,17.14,23.6,9.18,18.24
5,114.07,131.33,1014.71,2.63,27.42,5.81,13.95,23.05,1.0,2.0,11.0,5.0,103.17,117.55,827.79,0.16,20.39,16.27,10.25,19.51
5,135.83,160.08,1468.66,19.45,32.22,0.17,22.41,31.16,2.0,2.0,11.0,5.0,114.07,131.33,1014.71,2.63,27.42,5.81,13.95,23.05
5,157.78,189.5,1976.01,48.28,34.96,1.65,31.95,40.53,3.0,2.0,11.0,5.0,135.83,160.08,1468.66,19.45,32.22,0.17,22.41,31.16
5,174.37,208.52,2296.45,58.11,44.55,7.15,40.05,45.09,4.0,2.0,11.0,5.0,157.78,189.5,1976.01,48.28,34.96,1.65,31.95,40.53
5,175.6,204.83,2136.23,34.42,54.15,26.11,38.15,33.44,5.0,2.0,11.0,5.0,174.37,208.52,2296.45,58.11,44.55,7.15,40.05,45.09
5,149.62,168.8,1508.71,10.39,40.44,77.96,32.42,20.01,6.0,2.0,11.0,5.0,175.6,204.83,2136.23,34.42,54.15,26.11,38.15,33.44
5,89.28,96.52,587.46,1.27,9.34,125.89,19.07,7.03,7.0,2.0,11.0,5.0,149.62,168.8,1508.71,10.39,40.44,77.96,32.42,20.01
3,22.96,28.45,277.04,0.29,2.14,127.32,5.36,1.52,8.0,5.0,4.0,5.0,89.28,96.52,587.46,1.27,9.34,125.89,19.07,7.03
3,26.38,32.68,277.04,0.29,2.4,135.9,7.03,1.0,9.0,5.0,4.0,3.0,22.96,28.45,277.04,0.29,2.14,127.32,5.36,1.52
3,30.52,37.96,283.72,0.25,2.4,138.76,6.08,0.75,10.0,5.0,4.0,3.0,26.38,32.68,277.04,0.29,2.4,135.9,7.03,1.0
3,34.28,43.31,293.73,0.22,2.51,137.33,5.3,0.77,11.0,5.0,4.0,3.0,30.52,37.96,283.72,0.25,2.4,138.76,6.08,0.75
3,32.88,44.77,287.06,0.16,2.7,127.32,4.83,0.82,12.0,5.0,4.0,3.0,34.28,43.31,293.73,0.22,2.51,137.33,5.3,0.77
3,29.29,47.4,283.72,0.08,4.41,108.72,5.19,1.66,13.0,5.0,4.0,3.0,32.88,44.77,287.06,0.16,2.7,127.32,4.83,0.82
3,28.96,59.23,287.06,0.0,5.74,89.41,6.68,3.04,14.0,5.0,4.0,3.0,29.29,47.4,283.72,0.08,4.41,108.72,5.19,1.66
3,28.53,65.9,293.73,0.0,6.6,71.53,7.39,4.05,15.0,5.0,4.0,3.0,28.96,59.23,287.06,0.0,5.74,89.41,6.68,3.04
3,30.01,70.25,337.12,0.0,9.25,56.51,8.46,5.89,16.0,5.0,4.0,3.0,28.53,65.9,293.73,0.0,6.6,71.53,7.39,4.05
3,32.17,73.96,383.85,0.0,12.17,42.56,8.82,8.23,17.0,5.0,4.0,3.0,30.01,70.25,337.12,0.0,9.25,56.51,8.46,5.89
3,32.95,75.32,390.53,0.0,13.88,32.54,7.99,8.87,18.0,5.0,4.0,3.0,32.17,73.96,383.85,0.0,12.17,42.56,8.82,8.23
3,33.89,75.37,400.54,0.02,15.42,24.32,7.57,10.64,19.0,5.0,4.0,3.0,32.95,75.32,390.53,0.0,13.88,32.54,7.99,8.87
3,36.5,77.33,440.6,0.05,17.14,18.42,9.06,15.96,20.0,5.0,4.0,3.0,33.89,75.37,400.54,0.02,15.42,24.32,7.57,10.64
3,40.59,81.1,500.68,0.08,19.36,14.31,12.16,22.8,21.0,5.0,4.0,3.0,36.5,77.33,440.6,0.05,17.14,18.42,9.06,15.96
3,44.39,85.6,560.76,0.15,20.91,10.82,14.9,29.13,22.0,5.0,4.0,3.0,40.59,81.1,500.68,0.08,19.36,14.31,12.16,22.8
3,45.76,88.43,560.76,0.32,21.08,7.69,15.26,31.92,23.0,5.0,4.0,3.0,44.39,85.6,560.76,0.15,20.91,10.82,14.9,29.13
3,46.62,90.8,554.08,1.06,20.91,3.76,14.42,30.65,0.0,6.0,4.0,3.0,45.76,88.43,560.76,0.32,21.08,7.69,15.26,31.92
4,50.86,97.83,634.19,5.48,20.39,0.54,11.32,18.49,1.0,6.0,4.0,3.0,46.62,90.8,554.08,1.06,20.91,3.76,14.42,30.65
4,59.23,110.51,847.82,16.99,19.71,1.45,12.87,17.23,2.0,6.0,4.0,4.0,50.86,97.83,634.19,5.48,20.39,0.54,11.32,18.49
4,63.86,117.64,1014.71,26.82,20.73,7.87,15.14,17.73,3.0,6.0,4.0,4.0,59.23,110.51,847.82,16.99,19.71,1.45,12.87,17.23
3,47.66,87.01,714.3,9.61,25.02,47.92,24.32,9.5,4.0,6.0,4.0,4.0,63.86,117.64,1014.71,26.82,20.73,7.87,15.14,17.73
4,57.09,90.63,801.09,5.14,26.73,110.15,37.19,11.02,5.0,6.0,4.0,3.0,47.66,87.01,714.3,9.61,25.02,47.92,24.32,9.5
5,92.77,123.3,907.9,1.9,20.73,226.02,51.02,13.05,6.0,6.0,4.0,4.0,57.09,90.63,801.09,5.14,26.73,110.15,37.19,11.02
4,49.54,61.12,467.3,0.52,5.44,174.52,19.55,4.69,7.0,6.0,4.0,5.0,92.77,123.3,907.9,1.9,20.73,226.02,51.02,13.05
1,5.52,7.83,247.0,1.01,3.98,26.46,4.05,1.33,8.0,4.0,8.0,4.0,49.54,61.12,467.3,0.52,5.44,174.52,19.55,4.69
1,6.14,8.48,250.34,0.89,4.46,25.03,4.05,1.44,9.0,4.0,8.0,1.0,5.52,7.83,247.0,1.01,3.98,26.46,4.05,1.33
1,6.18,8.68,253.68,0.95,4.8,22.71,3.99,1.6,10.0,4.0,8.0,1.0,6.14,8.48,250.34,0.89,4.46,25.03,4.05,1.44
1,6.08,8.71,267.03,1.49,5.83,19.31,4.17,1.88,11.0,4.0,8.0,1.0,6.18,8.68,253.68,0.95,4.8,22.71,3.99,1.6
1,5.81,8.67,287.06,2.04,7.2,15.2,4.35,2.12,12.0,4.0,8.0,1.0,6.08,8.71,267.03,1.49,5.83,19.31,4.17,1.88
1,6.27,9.65,310.42,1.48,9.68,10.19,4.71,2.47,13.0,4.0,8.0,1.0,5.81,8.67,287.06,2.04,7.2,15.2,4.35,2.12
1,6.95,11.16,333.79,0.86,10.71,7.15,5.25,2.94,14.0,4.0,8.0,1.0,6.27,9.65,310.42,1.48,9.68,10.19,4.71,2.47
1,7.78,13.06,347.14,0.82,10.37,6.79,5.78,3.32,15.0,4.0,8.0,1.0,6.95,11.16,333.79,0.86,10.71,7.15,5.25,2.94
1,9.14,15.12,373.84,0.92,10.97,5.81,6.85,3.74,16.0,4.0,8.0,1.0,7.78,13.06,347.14,0.82,10.37,6.79,5.78,3.32
1,9.18,15.38,363.83,0.87,10.54,5.68,6.91,3.61,17.0,4.0,8.0,1.0,9.14,15.12,373.84,0.92,10.97,5.81,6.85,3.74
1,7.54,12.84,320.43,0.6,9.34,6.79,5.84,2.94,18.0,4.0,8.0,1.0,9.18,15.38,363.83,0.87,10.54,5.68,6.91,3.61
1,5.57,9.22,267.03,0.23,7.37,9.83,4.59,2.15,19.0,4.0,8.0,1.0,7.54,12.84,320.43,0.6,9.34,6.79,5.84,2.94
1,4.72,7.37,236.99,0.07,5.83,12.7,3.93,1.68,20.0,4.0,8.0,1.0,5.57,9.22,267.03,0.23,7.37,9.83,4.59,2.15
1,4.33,6.47,226.97,0.05,5.27,13.77,3.73,1.46,21.0,4.0,8.0,1.0,4.72,7.37,236.99,0.07,5.83,12.7,3.93,1.68
1,3.92,5.62,223.64,0.04,4.46,14.31,3.16,1.36,22.0,4.0,8.0,1.0,4.33,6.47,226.97,0.05,5.27,13.77,3.73,1.46
1,3.85,5.31,226.97,0.06,4.41,13.41,3.07,1.57,23.0,4.0,8.0,1.0,3.92,5.62,223.64,0.04,4.46,14.31,3.16,1.36
1,4.11,5.62,240.33,0.11,4.97,11.8,3.37,1.87,0.0,5.0,8.0,1.0,3.85,5.31,226.97,0.06,4.41,13.41,3.07,1.57
1,4.88,6.93,263.69,0.31,6.43,9.39,4.17,2.34,1.0,5.0,8.0,1.0,4.11,5.62,240.33,0.11,4.97,11.8,3.37,1.87
1,5.37,8.24,287.06,0.76,7.63,7.42,4.41,2.5,2.0,5.0,8.0,1.0,4.88,6.93,263.69,0.31,6.43,9.39,4.17,2.34
1,4.79,7.81,280.38,1.27,6.43,9.12,3.93,2.15,3.0,5.0,8.0,1.0,5.37,8.24,287.06,0.76,7.63,7.42,4.41,2.5
1,3.87,6.08,253.68,1.38,4.11,14.48,3.37,1.66,4.0,5.0,8.0,1.0,4.79,7.81,280.38,1.27,6.43,9.12,3.93,2.15
1,3.4,5.26,240.33,1.03,3.04,18.78,3.01,1.54,5.0,5.0,8.0,1.0,3.87,6.08,253.68,1.38,4.11,14.48,3.37,1.66
1,3.01,4.66,226.97,0.73,2.36,22.89,2.62,1.42,6.0,5.0,8.0,1.0,3.4,5.26,240.33,1.03,3.04,18.78,3.01,1.54
1,2.47,3.79,220.3,0.47,2.06,24.32,2.03,1.23,7.0,5.0,8.0,1.0,3.01,4.66,226.97,0.73,2.36,22.89,2.62,1.42
4,57.91,64.11,440.6,0.47,3.9,133.04,8.46,5.26,8.0,6.0,12.0,1.0,2.47,3.79,220.3,0.47,2.06,24.32,2.03,1.23
4,54.24,60.12,417.23,0.44,3.9,133.04,8.11,4.69,9.0,6.0,12.0,4.0,57.91,64.11,440.6,0.47,3.9,133.04,8.46,5.26
4,58.66,65.44,514.03,1.13,10.02,123.02,11.44,6.21,10.0,6.0,12.0,4.0,54.24,60.12,417.23,0.44,3.9,133.04,8.11,4.69
4,69.74,78.68,734.33,2.15,23.65,101.57,16.93,9.5,11.0,6.0,12.0,4.0,58.66,65.44,514.03,1.13,10.02,123.02,11.44,6.21
5,79.06,90.38,961.3,1.52,41.47,77.25,20.74,13.05,12.0,6.0,12.0,4.0,69.74,78.68,734.33,2.15,23.65,101.57,16.93,9.5
5,86.03,100.15,1108.17,0.07,51.41,54.36,21.46,16.97,13.0,6.0,12.0,5.0,79.06,90.38,961.3,1.52,41.47,77.25,20.74,13.05
5,94.45,112.56,1228.33,0.0,52.78,36.48,20.27,20.27,14.0,6.0,12.0,5.0,86.03,100.15,1108.17,0.07,51.41,54.36,21.46,16.97
5,102.44,124.74,1321.79,0.04,52.78,23.96,18.84,22.29,15.0,6.0,12.0,5.0,94.45,112.56,1228.33,0.0,52.78,36.48,20.27,20.27
5,112.28,138.01,1428.6,0.27,53.47,14.66,19.55,26.6,16.0,6.0,12.0,5.0,102.44,124.74,1321.79,0.04,52.78,23.96,18.84,22.29
5,122.96,153.04,1562.12,1.48,58.26,5.5,23.37,35.46,17.0,6.0,12.0,5.0,112.28,138.01,1428.6,0.27,53.47,14.66,19.55,26.6
5,124.82,158.0,1562.12,3.3,60.32,1.74,24.32,42.56,18.0,6.0,12.0,5.0,122.96,153.04,1562.12,1.48,58.26,5.5,23.37,35.46
5,117.93,150.98,1415.25,2.12,61.69,2.7,22.17,47.62,19.0,6.0,12.0,5.0,124.82,158.0,1562.12,3.3,60.32,1.74,24.32,42.56
5,120.19,152.7,1401.9,1.36,62.38,3.31,24.8,54.21,20.0,6.0,12.0,5.0,117.93,150.98,1415.25,2.12,61.69,2.7,22.17,47.62
5,128.1,161.97,1495.36,1.27,63.75,2.86,30.04,62.82,21.0,6.0,12.0,5.0,120.19,152.7,1401.9,1.36,62.38,3.31,24.8,54.21
5,130.29,164.61,1495.36,1.01,60.32,3.67,32.42,69.92,22.0,6.0,12.0,5.0,128.1,161.97,1495.36,1.27,63.75,2.86,30.04,62.82
5,133.14,167.49,1495.36,1.09,56.89,3.4,33.86,72.96,23.0,6.0,12.0,5.0,130.29,164.61,1495.36,1.01,60.32,3.67,32.42,69.92
5,141.6,175.13,1575.47,2.74,54.15,1.33,33.38,67.89,0.0,0.0,1.0,5.0,133.14,167.49,1495.36,1.09,56.89,3.4,33.86,72.96
5,149.11,181.2,1695.63,9.28,47.98,0.18,30.99,52.18,1.0,0.0,1.0,5.0,141.6,175.13,1575.47,2.74,54.15,1.33,33.38,67.89
5,165.89,201.72,2029.42,28.16,47.3,0.04,39.58,58.26,2.0,0.0,1.0,5.0,149.11,181.2,1695.63,9.28,47.98,0.18,30.99,52.18
5,187.5,229.12,2536.77,56.33,50.04,1.54,50.54,67.89,3.0,0.0,1.0,5.0,165.89,201.72,2029.42,28.16,47.3,0.04,39.58,58.26
5,204.48,247.7,2857.21,69.74,56.21,6.26,58.65,72.96,4.0,0.0,1.0,5.0,187.5,229.12,2536.77,56.33,50.04,1.54,50.54,67.89
5,210.38,249.14,2830.51,51.41,70.6,21.1,57.7,63.84,5.0,0.0,1.0,5.0,204.48,247.7,2857.21,69.74,56.21,6.26,58.65,72.96
5,196.56,225.37,2323.15,20.12,67.86,66.52,45.3,42.56,6.0,0.0,1.0,5.0,210.38,249.14,2830.51,51.41,70.6,21.1,57.7,63.84
5,94.0,104.29,741.0,1.75,12.85,131.61,19.31,10.89,7.0,0.0,1.0,5.0,196.56,225.37,2323.15,20.12,67.86,66.52,45.3,42.56
1,2.89,4.18,250.34,0.49,6.34,22.17,5.01,1.22,8.0,2.0,7.0,5.0,94.0,104.29,741.0,1.75,12.85,131.61,19.31,10.89
1,2.7,3.91,243.66,0.45,6.0,22.89,4.71,1.09,9.0,2.0,7.0,1.0,2.89,4.18,250.34,0.49,6.34,22.17,5.01,1.22
1,2.69,3.93,233.65,0.52,5.31,23.96,4.23,1.01,10.0,2.0,7.0,1.0,2.7,3.91,243.66,0.45,6.0,22.89,4.71,1.09
1,2.82,4.11,236.99,0.73,5.65,23.25,4.23,1.06,11.0,2.0,7.0,1.0,2.69,3.93,233.65,0.52,5.31,23.96,4.23,1.01
1,3.02,4.39,247.0,0.88,6.43,21.64,4.29,1.12,12.0,2.0,7.0,1.0,2.82,4.11,236.99,0.73,5.65,23.25,4.23,1.06
1,3.46,5.14,257.02,0.57,7.8,19.31,4.65,1.36,13.0,2.0,7.0,1.0,3.02,4.39,247.0,0.88,6.43,21.64,4.29,1.12
1,3.98,5.95,270.37,0.13,8.65,17.7,5.19,1.6,14.0,2.0,7.0,1.0,3.46,5.14,257.02,0.57,7.8,19.31,4.65,1.36
1,4.12,6.18,277.04,0.08,8.48,17.88,5.42,1.71,15.0,2.0,7.0,1.0,3.98,5.95,270.37,0.13,8.65,17.7,5.19,1.6
1,4.46,6.62,287.06,0.08,9.0,17.34,6.2,1.92,16.0,2.0,7.0,1.0,4.12,6.18,277.04,0.08,8.48,17.88,5.42,1.71
1,4.32,6.41,283.72,0.08,9.08,17.17,6.26,1.87,17.0,2.0,7.0,1.0,4.46,6.62,287.06,0.08,9.0,17.34,6.2,1.92
1,3.58,5.22,263.69,0.06,8.57,17.7,5.9,1.58,18.0,2.0,7.0,1.0,4.32,6.41,283.72,0.08,9.08,17.17,6.26,1.87
1,2.82,3.92,240.33,0.04,7.2,18.78,5.3,1.33,19.0,2.0,7.0,1.0,3.58,5.22,263.69,0.06,8.57,17.7,5.9,1.58
1,2.73,3.68,230.31,0.03,6.08,19.67,5.13,1.3,20.0,2.0,7.0,1.0,2.82,3.92,240.33,0.04,7.2,18.78,5.3,1.33
1,2.72,3.64,230.31,0.02,5.48,20.21,4.95,1.28,21.0,2.0,7.0,1.0,2.73,3.68,230.31,0.03,6.08,19.67,5.13,1.3
1,2.48,3.3,226.97,0.02,5.06,20.56,4.59,1.19,22.0,2.0,7.0,1.0,2.72,3.64,230.31,0.02,5.48,20.21,4.95,1.28
1,2.24,2.97,223.64,0.02,4.93,20.38,4.35,1.14,23.0,2.0,7.0,1.0,2.48,3.3,226.97,0.02,5.06,20.56,4.59,1.19
1,2.29,3.02,223.64,0.03,5.06,19.67,4.29,1.12,0.0,3.0,7.0,1.0,2.24,2.97,223.64,0.02,4.93,20.38,4.35,1.14
1,2.91,3.92,240.33,0.07,6.08,17.88,4.59,1.3,1.0,3.0,7.0,1.0,2.29,3.02,223.64,0.03,5.06,19.67,4.29,1.12
1,3.67,5.18,263.69,0.25,7.97,15.2,4.95,1.5,2.0,3.0,7.0,1.0,2.91,3.92,240.33,0.07,6.08,17.88,4.59,1.3
1,3.86,5.62,270.37,0.68,8.31,14.31,5.01,1.49,3.0,3.0,7.0,1.0,3.67,5.18,263.69,0.25,7.97,15.2,4.95,1.5
1,3.86,5.55,263.69,0.96,6.85,16.45,5.01,1.42,4.0,3.0,7.0,1.0,3.86,5.62,270.37,0.68,8.31,14.31,5.01,1.49
1,3.63,5.19,250.34,0.87,5.65,20.38,4.77,1.31,5.0,3.0,7.0,1.0,3.86,5.55,263.69,0.96,6.85,16.45,5.01,1.42
1,3.24,4.58,240.33,0.7,4.76,25.39,4.35,1.17,6.0,3.0,7.0,1.0,3.63,5.19,250.34,0.87,5.65,20.38,4.77,1.31
1,2.91,4.11,233.65,0.54,3.98,29.33,3.7,1.04,7.0,3.0,7.0,1.0,3.24,4.58,240.33,0.7,4.76,25.39,4.35,1.17
4,39.67,47.17,410.56,0.41,3.64,151.63,11.44,2.75,8.0,6.0,3.0,1.0,2.91,4.11,233.65,0.54,3.98,29.33,3.7,1.04
4,36.04,43.17,390.53,0.38,3.51,150.2,9.66,2.6,9.0,6.0,3.0,4.0,39.67,47.17,410.56,0.41,3.64,151.63,11.44,2.75
3,30.16,37.16,350.48,0.32,3.0,137.33,7.33,2.12,10.0,6.0,3.0,4.0,36.04,43.17,390.53,0.38,3.51,150.2,9.66,2.6
3,31.55,39.06,333.79,0.26,2.91,133.04,7.33,1.58,11.0,6.0,3.0,3.0,30.16,37.16,350.48,0.32,3.0,137.33,7.33,2.12
4,44.37,52.81,357.15,0.17,3.38,145.91,9.3,1.08,12.0,6.0,3.0,3.0,31.55,39.06,333.79,0.26,2.91,133.04,7.33,1.58
4,62.26,73.59,417.23,0.06,6.34,157.36,14.9,1.82,13.0,6.0,3.0,4.0,44.37,52.81,357.15,0.17,3.38,145.91,9.3,1.08
4,71.55,89.16,440.6,0.0,8.05,157.36,20.98,3.51,14.0,6.0,3.0,4.0,62.26,73.59,417.23,0.06,6.34,157.36,14.9,1.82
4,64.16,87.89,417.23,0.0,8.65,138.76,22.65,4.75,15.0,6.0,3.0,4.0,71.55,89.16,440.6,0.0,8.05,157.36,20.98,3.51
4,59.84,86.6,507.35,0.0,14.22,104.43,21.7,8.61,16.0,6.0,3.0,4.0,64.16,87.89,417.23,0.0,8.65,138.76,22.65,4.75
4,60.36,89.8,614.17,0.0,20.39,70.1,19.79,12.79,17.0,6.0,3.0,4.0,59.84,86.6,507.35,0.0,14.22,104.43,21.7,8.61
4,57.37,87.9,620.84,0.0,22.28,48.64,15.74,14.19,18.0,6.0,3.0,4.0,60.36,89.8,614.17,0.0,20.39,70.1,19.79,12.79
4,52.27,81.99,547.41,0.0,19.02,38.62,12.04,14.19,19.0,6.0,3.0,4.0,57.37,87.9,620.84,0.0,22.28,48.64,15.74,14.19
4,50.27,78.65,520.71,0.0,15.77,34.69,10.73,14.31,20.0,6.0,3.0,4.0,52.27,81.99,547.41,0.0,19.02,38.62,12.04,14.19
3,48.63,74.56,494.0,0.0,13.19,34.69,10.13,13.93,21.0,6.0,3.0,4.0,50.27,78.65,520.71,0.0,15.77,34.69,10.73,14.31
3,47.1,70.82,473.98,0.0,11.82,35.05,10.01,13.68,22.0,6.0,3.0,3.0,48.63,74.56,494.0,0.0,13.19,34.69,10.13,13.93
3,48.34,71.33,494.0,0.01,13.02,30.4,11.44,14.57,23.0,6.0,3.0,3.0,47.1,70.82,473.98,0.0,11.82,35.05,10.01,13.68
4,51.98,75.67,554.08,0.03,16.45,24.32,14.66,16.09,0.0,0.0,3.0,3.0,48.34,71.33,494.0,0.01,13.02,30.4,11.44,14.57
4,61.79,88.4,754.36,0.88,26.39,12.16,20.98,19.25,1.0,0.0,3.0,4.0,51.98,75.67,554.08,0.03,16.45,24.32,14.66,16.09
5,79.93,112.15,1161.58,10.95,35.99,1.08,29.09,22.04,2.0,0.0,3.0,4.0,61.79,88.4,754.36,0.88,26.39,12.16,20.98,19.25
5,95.55,131.35,1535.42,29.06,37.36,6.08,35.29,22.55,3.0,0.0,3.0,5.0,79.93,112.15,1161.58,10.95,35.99,1.08,29.09,22.04
5,84.84,111.86,1228.33,13.52,42.5,42.2,48.64,14.95,4.0,0.0,3.0,5.0,95.55,131.35,1535.42,29.06,37.36,6.08,35.29,22.55
5,94.38,119.94,1295.09,9.95,43.87,83.68,58.65,15.58,5.0,0.0,3.0,5.0,84.84,111.86,1228.33,13.52,42.5,42.2,48.64,14.95
5,107.77,131.02,1214.98,4.81,35.99,163.08,58.65,13.68,6.0,0.0,3.0,5.0,94.38,119.94,1295.09,9.95,43.87,83.68,58.65,15.58
4,45.29,54.99,473.98,0.95,7.63,151.63,19.31,3.36,7.0,0.0,3.0,5.0,107.77,131.02,1214.98,4.81,35.99,163.08,58.65,13.68
4,59.28,66.61,500.68,0.4,5.31,167.37,16.69,6.21,8.0,4.0,3.0,4.0,45.29,54.99,473.98,0.95,7.63,151.63,19.31,3.36
4,57.44,64.96,480.65,0.34,5.31,165.94,14.07,6.02,9.0,4.0,3.0,4.0,59.28,66.61,500.68,0.4,5.31,167.37,16.69,6.21
4,56.05,63.84,467.3,0.27,5.06,158.79,12.87,5.45,10.0,4.0,3.0,4.0,57.44,64.96,480.65,0.34,5.31,165.94,14.07,6.02
4,59.83,67.53,473.98,0.2,5.27,157.36,13.71,4.56,11.0,4.0,3.0,4.0,56.05,63.84,467.3,0.27,5.06,158.79,12.87,5.45
4,69.39,77.12,500.68,0.1,6.0,165.94,15.26,4.12,12.0,4.0,3.0,4.0,59.83,67.53,473.98,0.2,5.27,157.36,13.71,4.56
5,81.64,91.09,587.46,0.02,12.0,163.08,19.07,5.57,13.0,4.0,3.0,4.0,69.39,77.12,500.68,0.1,6.0,165.94,15.26,4.12
5,85.95,99.11,620.84,0.0,14.22,147.34,21.22,7.41,14.0,4.0,3.0,5.0,81.64,91.09,587.46,0.02,12.0,163.08,19.07,5.57
5,76.88,92.88,574.11,0.0,13.19,127.32,19.79,8.23,15.0,4.0,3.0,5.0,85.95,99.11,620.84,0.0,14.22,147.34,21.22,7.41
4,67.55,84.83,567.44,0.0,13.54,104.43,18.12,9.12,16.0,4.0,3.0,5.0,76.88,92.88,574.11,0.0,13.19,127.32,19.79,8.23
4,62.48,81.01,587.46,0.0,15.77,82.25,17.64,10.39,17.0,4.0,3.0,4.0,67.55,84.83,567.44,0.0,13.54,104.43,18.12,9.12
4,57.41,75.85,587.46,0.0,17.99,64.37,17.88,10.64,18.0,4.0,3.0,4.0,62.48,81.01,587.46,0.0,15.77,82.25,17.64,10.39
4,52.58,68.8,574.11,0.0,18.51,53.64,18.84,10.13,19.0,4.0,3.0,4.0,57.41,75.85,587.46,0.0,17.99,64.37,17.88,10.64
4,50.21,64.04,567.44,0.0,17.14,49.35,20.98,10.01,20.0,4.0,3.0,4.0,52.58,68.8,574.11,0.0,18.51,53.64,18.84,10.13
3,49.78,62.12,574.11,0.0,16.96,45.78,24.08,10.26,21.0,4.0,3.0,4.0,50.21,64.04,567.44,0.0,17.14,49.35,20.98,10.01
4,50.92,62.42,580.79,0.0,16.96,41.84,25.03,10.64,22.0,4.0,3.0,3.0,49.78,62.12,574.11,0.0,16.96,45.78,24.08,10.26
4,52.03,63.61,600.81,0.0,16.96,36.12,22.89,12.03,23.0,4.0,3.0,4.0,50.92,62.42,580.79,0.0,16.96,41.84,25.03,10.64
4,54.7,67.03,640.87,0.01,18.51,30.04,20.03,13.68,0.0,5.0,3.0,4.0,52.03,63.61,600.81,0.0,16.96,36.12,22.89,12.03
4,60.97,75.51,747.68,0.18,24.68,19.49,18.84,15.96,1.0,5.0,3.0,4.0,54.7,67.03,640.87,0.01,18.51,30.04,20.03,13.68
4,67.8,85.97,961.3,2.26,34.62,6.26,19.31,17.23,2.0,5.0,3.0,4.0,60.97,75.51,747.68,0.18,24.68,19.49,18.84,15.96
4,64.29,83.26,1014.71,7.04,33.93,10.1,18.6,15.58,3.0,5.0,3.0,4.0,67.8,85.97,961.3,2.26,34.62,6.26,19.31,17.23
3,48.82,63.58,794.41,4.92,23.31,39.34,17.88,11.53,4.0,5.0,3.0,4.0,64.29,83.26,1014.71,7.04,33.93,10.1,18.6,15.58
3,44.81,58.8,714.3,3.38,18.16,70.1,17.17,10.51,5.0,5.0,3.0,3.0,48.82,63.58,794.41,4.92,23.31,39.34,17.88,11.53
3,40.76,53.42,607.49,1.27,11.14,115.87,14.66,9.12,6.0,5.0,3.0,3.0,44.81,58.8,714.3,3.38,18.16,70.1,17.17,10.51
3,22.94,27.29,330.45,0.27,2.36,108.72,4.77,2.47,7.0,5.0,3.0,3.0,40.76,53.42,607.49,1.27,11.14,115.87,14.66,9.12
1,4.32,5.81,280.38,0.78,4.5,25.03,3.7,1.28,8.0,0.0,8.0,3.0,22.94,27.29,330.45,0.27,2.36,108.72,4.77,2.47
1,4.63,6.17,277.04,0.82,4.97,23.96,3.76,1.35,9.0,0.0,8.0,1.0,4.32,5.81,280.38,0.78,4.5,25.03,3.7,1.28
1,4.31,5.77,260.35,0.56,5.14,22.89,3.37,1.27,10.0,0.0,8.0,1.0,4.63,6.17,277.04,0.82,4.97,23.96,3.76,1.35
1,4.02,5.42,253.68,0.44,5.57,21.82,3.25,1.2,11.0,0.0,8.0,1.0,4.31,5.77,260.35,0.56,5.14,22.89,3.37,1.27
1,3.58,4.9,253.68,0.29,6.08,20.38,3.22,1.12,12.0,0.0,8.0,1.0,4.02,5.42,253.68,0.44,5.57,21.82,3.25,1.2
1,3.49,4.9,257.02,0.15,6.43,19.49,3.43,1.22,13.0,0.0,8.0,1.0,3.58,4.9,253.68,0.29,6.08,20.38,3.22,1.12
1,3.9,5.61,267.03,0.09,6.6,19.13,3.93,1.41,14.0,0.0,8.0,1.0,3.49,4.9,257.02,0.15,6.43,19.49,3.43,1.22
1,4.09,5.94,267.03,0.07,6.43,19.49,4.23,1.5,15.0,0.0,8.0,1.0,3.9,5.61,267.03,0.09,6.6,19.13,3.93,1.41
